id,type,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,will
103,2,96.16,94.31,88.92,96.3,93.72,94.7,93.46,95.88,2,28,2,6,3,2,0,1992,6,5,7,9,30,11,20,0,20,0
104,2,72.41,51.05,66.69,77.77,77.99,75.03,73.34,73.66,2,30,2,2,3,5,1,1990,5,7,4,8,25,15,18,0,13,0
105,2,82.41,83.52,81.56,78.66,84.02,86.14,79.93,76.99,1,20,1,4,2,3,0,1991,6,7,3,5,13,8,11,0,0,0
106,2,80.62,72.16,66.84,67.13,76.27,66.99,73.52,63.33,2,32,2,6,3,5,1,1988,5,9,3,5,12,5,9,10,0,0
107,2,77.09,81.97,81.41,81.45,72.75,80.31,77.91,84.77,1,25,1,4,2,3,0,1989,5,9,4,8,15,9,10,25,0,0
108,2,75.96,66.69,70.44,69.92,61.64,66.66,68.76,62.55,2,40,2,20,2,3,0,1980,5,16,3,4,15,10,11,10,10,0
109,2,80.58,84.1,85.17,84.72,80.84,77.77,80.05,77.76,2,7,2,6,2,3,0,1992,6,5,8,10,20,15,10,30,0,0
110,2,79.66,83.24,81.56,85.19,79.54,86.14,84.44,77.76,2,15,1,12,3,5,1,1985,4,14,5,6,16,7,8,20,10,0
111,2,75.24,75.41,77.81,74.5,71.51,77.77,77.77,69.98,2,35,2,15,2,3,0,1985,4,12,3,6,20,15,11,20,10,0
112,2,79.84,86.52,77.81,88.88,73.45,80.85,93.5,77.76,2,15,1,8,3,5,1,1980,6,17,3,4,24,9,11,18,20,0
113,2,70.63,70.06,63.08,59.71,61.64,64.45,66.8,63.33,2,32,1,8,3,5,1,1988,5,8,4,4,40,20,20,0,0,0
114,2,68.54,63.69,66.84,66.66,66.49,72.49,68.95,62.9,2,34,1,12,2,3,0,1986,5,13,7,9,40,20,25,0,0,0
116,2,74.48,77.8,59.18,77.77,77.76,77.77,86.53,77.76,3,6,5,15,4,5,2,1982,4,16,4,6,15,10,10,0,27,0
117,2,76.88,80.6,81.41,74.5,75.82,78.64,75.43,77.76,2,35,1,5,3,2,0,1985,5,15,5,6,17,15,15,40,15,0
118,2,79.84,73.54,77.81,74.08,71.67,69.74,75.48,70.76,2,40,2,15,3,5,1,1980,6,16,2,4,19,12,7,0,0,0
119,2,99.04,99.03,99.03,99.98,99.98,99.99,95.6,95.88,2,40,1,15,3,5,1,1980,4,18,4,2,24,9,11,20,20,0
120,2,82.47,77.04,81.56,81.03,80.84,83.6,82.35,81.87,1,9,2,6,3,5,1,1992,6,7,5,4,20,14,16,10,5,0
121,2,89.11,88.92,88.92,92.14,88.87,88.88,91.16,88.87,2,6,1,5,3,5,1,1985,4,15,3,3,40,18,13,20,33,0
122,2,88.92,93.33,99.03,99.98,91.95,94.17,88.88,92.98,2,35,1,10,4,5,2,1985,6,13,4,2,40,15,17,18,25,0
123,2,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,17,2,7,5,6,1,1987,5,10,4,6,28,12,21,0,0,0
124,2,82.23,81.09,85.17,81.45,81,77.77,80.05,78.11,2,15,2,8,3,5,1,1989,5,7,7,9,30,25,26,10,10,0
126,2,78.35,60.18,66.54,78.19,65.19,77.77,68.95,77.69,1,11,3,1,3,5,1,1999,6,1,4,5,16,8,10,0,0,0
127,2,77.81,78.38,77.81,81.03,77.76,86.14,77.77,77.76,1,12,1,5,4,5,2,1983,5,15,4,2,18,12,12,0,0,0
128,2,72.1,66.08,62.94,70.82,56.02,75.36,66.71,59.23,2,28,1,6,5,6,1,1991,6,6,6,8,36,16,30,0,0,0
129,2,82.41,67.75,62.94,63.4,58.79,71.95,73.2,70.76,1,15,1,18,3,5,1,1981,5,17,4,2,30,15,18,30,20,0
130,2,83.52,80.81,81.41,82.35,79.54,88.88,90.98,81.09,2,28,1,6,5,6,1,1991,6,7,5,6,32,12,20,0,0,0
131,2,73.53,79.07,70.44,74.08,72.75,77.77,73.34,67.43,2,31,1,7,6,6,2,1989,6,7,4,3,28,20,23,16,6,0
132,2,73.15,69.12,59.33,74.08,69.67,66.34,68.76,63.33,2,10,2,8,6,6,2,1989,4,10,6,2,20,15,16,15,15,0
133,2,75.84,85.67,81.56,77.77,77.76,78.31,77.73,78.11,1,20,2,4,5,6,1,1986,5,11,3,4,12,6,9,20,0,0
135,2,75.78,74.44,55.58,74.08,69.9,72.49,82.15,70.33,2,15,2,10,3,5,1,1980,6,15,4,2,18,10,13,0,0,0
137,2,82.8,87.65,81.56,85.61,83.85,83.06,84.44,84.77,2,26,1,6,3,2,0,1994,6,5,4,5,25,10,20,3,1,0
138,2,66.69,62.96,59.33,67.08,60.34,66.66,73.38,73.66,2,28,3,1,3,5,1,1992,6,4,1,5,18,8,15,0,0,0
139,2,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,13,2,7,4,6,1,1987,6,10,4,3,30,13,27,10,0,0
140,2,79.66,74.8,74.05,77.77,77.76,72.49,75.68,70.76,2,32,2,8,3,5,1,1988,4,8,7,9,17,9,10,23,8,0
141,2,73.15,69.12,74.2,77.77,72.75,77.77,75.62,62.9,1,20,3,10,1,1,0,1985,6,10,3,7,18,14,10,20,10,0
142,2,71.36,67.1,59.18,77.77,63.58,74.7,66.67,77.76,2,33,1,8,5,6,1,1986,4,11,5,2,25,12,20,20,5,0
143,2,72.41,73.96,59.33,62.97,68.12,63.92,51.16,44.86,2,30,1,10,3,2,0,1990,6,8,3,4,28,20,21,0,0,0
144,2,81.36,91.31,77.81,88.88,85.85,85.81,91.18,88.87,2,10,1,9,4,4,0,1990,5,8,6,7,20,12,10,0,0,0
145,2,69.83,67.55,74.05,66.66,60.4,72.49,73.27,69.98,2,33,1,13,4,5,2,1987,6,10,4,3,24,12,8,40,10,0
146,2,87.22,89.53,88.92,81.93,85.79,83.6,79.87,85.54,1,20,1,15,6,6,1,1985,6,12,3,2,25,20,10,35,10,0
147,2,88.92,81.5,77.81,85.61,84.08,77.77,84.51,81.44,1,21,2,8,3,5,1,1983,6,14,4,2,22,12,17,0,0,0
148,2,73.21,74.76,74.05,81.03,80.94,78.1,71.1,76.99,1,8,2,8,3,5,1,1989,6,9,4,8,20,15,10,40,10,0
149,2,77.81,77.8,81.56,88.88,80.84,83.6,77.77,81.09,2,38,2,5,5,6,1,1982,6,13,5,4,30,13,22,0,0,0
150,2,89.97,63.63,55.43,59.71,48.92,58.3,88.74,69.56,2,35,1,10,5,6,1,1985,6,12,4,1,32,24,24,11,9,0
151,2,77.81,77.8,74.05,77.77,77.76,77.77,77.77,74.44,1,25,1,5,3,5,1,1989,6,7,5,2,36,18,31,0,0,0
152,2,74.25,74.52,77.81,74.5,72.91,75.56,77.58,73.66,2,35,1,15,2,3,0,1985,6,11,5,2,40,30,35,0,0,0
153,2,78.74,79.83,74.05,74.08,72.91,69.21,64.52,74.44,2,35,1,12,2,3,0,1985,6,13,3,2,30,25,25,0,0,0
154,2,88.92,88.92,85.17,88.88,85.85,83.06,86.79,85.54,2,31,1,5,6,6,2,1989,6,9,4,2,34,13,20,18,0,0
155,2,83.93,81.36,81.56,78.66,79.7,83.6,77.79,85.54,1,30,2,5,3,5,1,1981,6,14,6,4,40,12,27,0,0,0
156,2,78.92,77.8,81.56,81.45,71.45,74.7,80.07,77.76,2,11,2,10,3,2,0,1988,5,6,7,9,65,60,50,10,10,0
157,2,63.94,68.84,66.69,70.34,72.81,75.56,68.76,70.33,2,33,1,10,2,3,0,1987,5,13,5,4,40,15,20,0,0,0
159,2,77.81,76.54,70.44,74.5,74.52,66.34,73.38,73.66,2,40,1,11,3,5,1,1980,6,16,3,2,50,45,46,0,0,0
160,2,87.81,84.65,81.56,81.93,82.61,86.14,82.16,85.54,2,33,2,4,5,6,1,1987,5,9,4,6,10,5,9,20,10,0
161,2,80.56,77.8,74.05,88.88,72.91,80.52,82.21,85.2,1,10,2,1,3,5,1,1984,6,12,4,2,18,10,16,0,0,0
162,2,66.51,58.01,70.44,66.19,55.55,55.56,60,59.65,2,30,2,3,4,5,2,1990,5,8,3,4,15,8,12,3,2,0
163,2,76.14,64.02,51.82,81.93,72.97,69.41,62.28,55.9,1,10,2,12,3,5,1,1975,6,23,3,2,16,10,8,20,0,0
164,2,73.15,77.44,74.2,74.08,74.58,75.03,71.24,66.23,2,33,1,5,3,5,1,1987,6,9,3,5,18,10,13,12,0,0
165,2,78.39,85.91,59.18,85.61,81,85.81,71.06,81.09,2,36,1,10,3,5,1,1984,4,13,3,2,25,15,18,0,0,0
166,2,72.28,73.54,66.69,77.77,66.65,69.74,80.05,77.42,2,35,2,3,3,5,1,1984,6,12,4,7,28,15,25,5,0,0
167,2,72.41,76.54,74.05,81.03,74.75,66.34,75.62,73.66,1,30,1,2,3,5,1,1984,6,11,4,9,20,11,15,10,10,0
168,2,77.27,69.08,77.81,77.77,79.23,77.77,71.24,74.44,2,15,1,5,4,5,2,1988,5,10,3,2,25,20,15,20,0,0
169,2,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1,18,1,12,3,5,1,1986,6,11,2,4,25,18,20,0,17,0
170,2,79.66,76.54,85.17,84.72,71.45,77.45,80.05,74.44,1,10,1,2,3,2,0,1995,6,2,3,8,20,10,9,0,0,0
171,2,78.03,93.37,62.94,99.98,82.78,94.7,90.98,92.98,2,15,2,7,3,5,1,1987,6,9,4,4,20,8,7,20,30,0
172,2,79.11,91.92,59.18,99.98,78.24,97.25,91.16,96.3,2,15,2,8,3,5,1,1987,6,9,4,2,22,8,6,18,40,0
173,2,81.69,79.07,66.69,77.77,74.75,83.06,77.76,77.76,2,39,1,10,3,5,1,1980,6,15,4,6,25,8,17,0,0,0
174,2,85.04,83.2,96.28,92.14,85.63,86.14,84.31,88.87,2,20,1,8,4,5,2,1985,5,11,4,2,21,11,11,0,20,0
175,2,66.69,64.26,70.3,66.66,60.34,66.66,71.04,66.66,2,28,2,3,5,6,1,1987,4,10,2,5,27,10,13,20,0,0
176,2,99.04,99.03,99.03,93.03,96.9,99.99,99.99,99.98,2,16,2,14,3,5,1,1985,6,9,6,8,24,13,9,20,20,0
178,2,92.79,89.12,85.17,93.46,99.98,94.7,99.99,99.98,2,28,1,10,5,6,1,1985,6,12,4,3,28,15,9,20,25,0
179,2,91.49,94.6,92.67,92.14,96.96,94.7,93.46,88.87,2,34,1,8,5,6,1,1986,4,10,4,7,24,11,9,0,35,0
180,2,75.78,77.8,77.81,77.77,77.76,69.41,75.48,77.76,2,30,1,10,1,1,0,1990,6,8,7,9,20,10,15,10,5,0
181,2,73.15,90.94,81.56,92.56,79.54,83.6,82.21,81.09,1,8,2,5,3,5,1,1987,5,9,4,4,26,10,11,18,25,0
182,2,75.24,76.54,81.56,77.77,74.69,77.77,77.77,81.87,2,37,1,7,3,5,1,1983,5,14,5,4,23,11,18,15,0,0
183,2,66.15,69.53,74.05,66.66,63.47,63.59,64.51,71.11,2,32,1,8,3,5,1,1988,5,10,4,4,23,12,15,20,0,0
184,2,81.69,80.05,81.56,81.03,83.85,83.6,82.35,70.33,2,8,2,6,3,5,1,1990,6,6,7,9,30,22,10,30,20,0
185,2,80.07,83.96,74.2,85.61,75.76,79.99,80.1,78.19,2,39,1,8,4,6,2,1980,6,16,5,4,24,18,20,20,15,0
186,2,73.06,53.83,55.58,62.97,64.88,58.3,66.67,51.44,2,32,1,2,2,3,0,1988,5,7,3,4,20,9,7,20,25,0
187,2,87.07,85.63,81.56,88.88,77.7,83.6,84.49,85.54,2,28,2,6,3,2,0,1982,5,16,4,3,27,10,7,15,40,0
188,2,88.38,85.63,77.81,88.4,72.91,75.56,77.9,74.44,1,9,1,3,3,5,1,1990,8,5,2,4,21,10,16,25,5,0
189,2,75.78,76.54,77.81,85.19,74.69,77.77,77.77,77.76,2,39,1,15,3,5,1,1981,4,16,6,4,22,16,15,15,5,0
190,2,80.77,71.24,63.08,73.61,69.73,69.74,71.1,74.44,2,27,1,5,5,5,1,1993,5,5,4,2,25,15,20,0,0,0
191,2,77.81,77.8,77.81,77.77,77.76,77.77,75.68,70.33,2,28,1,5,2,3,0,1992,6,5,3,7,28,16,20,0,0,0
192,2,73.53,80.6,74.2,78.19,77.6,78.31,77.58,77.76,1,10,1,11,3,5,1,1986,6,10,6,2,22,12,15,20,10,0
193,2,75.96,75.78,70.44,74.08,72.75,72.49,71.24,70.33,1,15,4,3,5,6,1,1989,5,5,4,4,20,10,15,0,0,0
194,2,84.5,82.63,77.81,85.61,84.02,77.77,77.77,77.76,2,10,2,5,3,5,1,1980,5,15,6,5,25,9,6,30,25,0
195,2,71.3,67.55,66.54,66.66,75.99,66.34,71.04,70.76,2,32,2,10,3,5,1,1987,6,9,5,6,21,15,16,30,0,0
196,2,77.81,72.12,66.69,71.24,75.99,75.03,73.38,77.76,2,35,1,7,3,5,1,1983,5,15,5,4,23,12,20,15,0,0
197,2,79.66,81.94,81.56,84.72,80.84,85.81,86.59,81.44,2,35,1,1,3,5,1,1984,5,11,1,4,22,18,9,0,0,0
198,2,70.38,74.52,70.44,70.34,77.76,77.77,77.77,77.76,2,20,2,7,4,6,1,1987,6,9,4,2,30,20,25,15,0,0
199,2,67.08,66.69,62.94,74.08,59.1,66.66,66.67,66.66,2,35,1,1,3,5,1,1984,5,14,3,2,30,13,10,0,0,0
200,2,65.77,75.37,70.44,70.34,77.76,69.74,73.2,77.76,1,15,1,7,3,5,3,1986,6,10,4,3,34,18,31,16,0,0
201,2,83.52,86.89,81.56,88.88,85.63,86.14,79.87,84.77,2,29,2,7,3,2,0,1981,5,17,4,7,36,14,7,15,35,0
202,2,85.37,85.63,77.81,85.61,83.85,83.06,79.87,85.54,2,27,2,5,3,2,0,1993,6,5,4,7,32,13,8,15,35,0
203,2,88.92,88.92,88.92,85.61,88.87,88.88,88.88,88.87,2,51,4,12,5,6,1,1969,6,27,4,2,32,12,12,0,30,0
204,2,87.07,88.92,62.79,87.98,76.46,83.6,77.77,78.11,2,29,2,7,3,2,0,1981,6,16,4,2,30,11,8,15,30,0
205,2,80.08,95.61,85.02,96.72,93.89,97.25,93.26,89.22,2,30,1,6,5,6,1,1990,6,8,4,3,30,7,15,0,25,0
206,2,72.82,73.5,59.33,74.08,58.56,72.49,62.09,66.23,1,18,2,10,5,6,1,1980,5,17,6,2,32,19,13,15,20,0
207,2,80.64,83.52,81.41,76.87,82.61,77.45,79.88,76.99,2,20,3,6,3,5,1,1982,5,14,2,7,35,12,22,20,5,0
208,2,93.34,79.25,92.67,92.56,85.96,93.84,82.21,96.3,2,10,2,8,3,5,1,1988,6,8,3,4,31,9,11,20,20,0
209,2,79.72,85.91,81.56,92.56,87.09,94.17,86.79,82.22,2,32,1,13,3,5,1,1982,5,14,1,2,33,14,12,21,20,0
211,2,82.8,79.51,77.81,77.77,76.15,74.7,73.14,81.09,1,9,2,10,3,5,1,1990,6,6,5,8,30,16,12,35,10,0
212,2,76.7,85.11,77.81,77.77,77.76,77.77,77.77,77.76,2,30,2,3,3,2,0,1990,4,7,6,5,30,18,25,0,0,0
213,2,70.99,73.25,55.58,74.5,71.2,72.49,73.34,74.44,2,20,1,10,4,5,2,1982,8,14,5,4,43,21,28,0,23,0
214,2,77.81,77.8,81.41,77.77,77.76,77.77,82.15,77.76,1,15,1,12,3,5,1,1986,8,10,3,3,40,30,25,22,0,0
216,2,77.81,76.54,77.81,77.77,77.76,77.77,71.04,77.76,2,25,1,4,3,2,0,1995,8,3,5,4,40,30,35,0,0,0
218,2,85.04,81.09,81.56,81.03,85.79,80.52,84.49,77.76,2,31,2,8,6,6,2,1989,6,8,4,2,40,13,18,0,30,0
219,2,84.5,82.26,81.56,81.03,83.85,86.14,80.07,81.09,2,35,1,10,4,5,2,1985,6,13,4,7,48,18,21,0,30,0
220,2,76.16,79.83,66.69,74.5,72.91,69.41,80.07,69.98,1,4,1,7,3,5,1,1987,6,10,3,2,45,8,40,0,0,0
221,2,80.77,77.8,74.05,77.77,77.76,77.77,77.77,77.76,2,10,2,8,3,2,0,1988,5,8,7,9,60,55,50,10,10,0
222,2,72.1,72.27,66.69,74.08,69.67,75.03,64.39,70.76,2,40,2,16,5,6,1,1980,4,17,6,2,40,30,25,45,0,0
224,2,83.21,84.5,81.56,84.72,84.02,83.06,82.16,85.54,2,30,1,8,4,6,2,1990,5,8,6,2,36,25,25,0,0,0
225,2,81.16,81.36,81.41,85.19,80.84,79.99,84.49,77.34,2,31,2,7,4,5,2,1989,5,8,4,4,12,7,10,0,0,0
226,2,77.81,77.8,81.56,77.77,80.84,77.77,84.44,77.76,2,35,1,3,3,5,1,1985,5,12,4,4,13,9,7,0,0,0
228,2,77.27,70.96,70.44,81.03,63.41,77.77,68.96,67.01,2,35,1,7,4,5,2,1985,4,12,3,2,30,20,20,0,0,0
229,2,85.78,83.89,81.56,81.45,80.78,83.6,77.77,81.44,1,15,1,4,5,6,1,1990,5,7,5,7,14,14,12,0,0,0
231,2,86.38,89.1,85.31,86.09,86.93,89.21,84.44,84.42,2,37,2,9,4,5,2,1982,5,14,5,4,17,13,14,20,6,0
232,2,84.86,75.99,85.17,85.19,87.09,88.88,84.69,84.77,2,33,2,12,3,5,1,1987,6,10,2,1,18,8,10,20,5,0
234,2,83.01,86.89,77.81,85.19,85.63,86.14,82.16,84.77,1,10,2,5,1,1,0,1992,6,6,6,5,15,8,10,13,10,0
235,2,79.84,74.52,81.56,74.5,69.67,75.03,80.05,81.87,2,20,3,5,3,5,1,1984,5,11,3,2,18,11,9,30,8,0
236,2,79.78,77.44,85.17,77.77,74.69,77.77,88.88,85.54,2,32,1,6,3,5,1,1988,6,9,4,7,18,10,15,12,0,0
237,2,63.92,62.46,62.94,74.5,55.55,52.81,64.37,70.76,2,35,1,3,4,5,2,1986,6,11,4,8,18,10,15,0,0,0
238,2,77.48,77.95,74.05,85.19,74.58,75.56,82.16,85.54,1,12,2,8,3,5,1,1986,5,11,5,2,18,14,12,10,8,0
239,2,73.93,74.52,70.44,74.5,69.9,74.7,71.24,73.66,1,8,1,10,3,5,1,1980,5,17,4,1,18,13,12,0,0,0
240,2,88.92,88.92,88.92,88.88,88.87,88.88,93.27,96.3,2,33,1,8,3,5,1,1986,8,7,3,3,24,15,9,40,0,0
241,2,82.82,81.09,85.17,81.93,80.84,83.6,82.35,81.87,2,5,1,7,3,5,1,1984,5,12,2,2,20,12,10,30,5,0
243,2,81.36,83.48,81.56,77.77,85.85,86.14,79.87,81.09,2,30,1,5,5,6,1,1990,6,7,6,2,27,15,12,0,0,0
244,2,62.4,69.49,62.94,74.08,65.04,63.59,64.19,62.55,2,40,1,5,3,1,1,1980,6,17,5,4,25,7,15,20,5,0
245,2,80.77,86.89,74.05,77.35,77.93,77.45,77.79,73.66,2,30,1,3,3,5,1,1990,6,6,3,4,25,16,20,18,6,0
247,2,82.1,82.22,81.56,81.93,80.84,80.52,82.35,84.77,2,10,1,12,3,5,1,1986,6,12,4,3,24,17,18,0,0,0
249,2,75.78,69.12,74.2,71.24,68.37,66.34,66.86,71.11,2,31,2,8,3,5,1,1988,6,9,4,3,24,13,8,20,33,0
250,2,75.03,74.99,59.18,81.93,68.43,69.95,62.03,70.33,2,20,2,2,3,5,1,1990,6,6,4,4,23,9,10,15,25,0
251,2,65.77,72.41,74.05,66.66,77.76,69.21,66.67,73.66,1,10,2,5,5,6,1,1984,6,12,4,7,20,12,5,20,30,0
252,2,69.65,72.98,70.44,74.5,84.08,77.77,77.77,81.09,2,20,2,8,5,6,1,1988,6,9,4,5,21,9,10,0,20,0
253,2,70.25,76.54,70.44,73.61,68.06,74.7,71.06,77.34,1,10,1,3,3,2,0,1991,6,5,5,2,20,6,8,0,35,0
254,2,64.66,67.45,70.3,74.5,66.65,66.66,77.77,66.66,2,45,1,15,3,5,1,1974,5,25,3,6,20,8,10,20,0,0
255,2,84.65,69.4,85.02,81.93,76.46,88.55,71.04,74.79,2,12,2,9,5,6,1,1983,5,12,4,3,25,15,7,30,20,0
256,2,81.69,77.8,77.81,77.77,74.69,74.7,73.34,77.76,2,10,2,5,3,5,1,1980,5,15,4,3,25,9,7,30,25,0
257,2,75.24,76.54,70.44,77.77,77.76,75.03,82.16,81.44,2,34,1,5,3,5,1,1986,4,11,6,4,20,15,15,15,0,0
258,2,81.69,83.24,77.81,74.5,72.91,72.49,73.34,73.66,2,32,1,8,3,5,1,1988,5,10,4,7,23,13,15,20,0,0
259,2,65.23,61.87,70.44,74.5,64.88,69.41,68.76,70.76,2,9,2,5,3,5,1,1989,8,5,3,7,20,8,6,20,33,0
260,2,71.3,79.07,77.81,81.93,77.76,88.88,79.87,77.76,2,15,2,5,5,6,1,1988,6,9,3,4,20,12,8,30,15,0
261,2,67.8,66.69,63.08,70.82,66.65,66.66,71.1,66.66,2,40,4,20,3,5,1,1980,5,20,5,2,20,15,12,10,10,0
262,2,73.93,66.69,59.33,70.34,71.67,69.41,75.48,65.88,1,30,1,1,3,5,1,1990,6,5,5,8,24,14,7,20,30,0
263,2,73.71,59.06,29.59,67.08,53.54,50.26,66.67,44.43,1,3,2,6,2,3,0,1992,6,5,4,8,30,8,20,30,10,0
264,2,78.73,74.8,85.17,85.19,75.99,75.03,79.86,74.09,2,30,1,10,5,6,1,1988,5,8,4,2,30,20,22,30,10,0
265,2,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,32,1,10,1,1,0,1988,6,10,6,3,30,25,26,25,5,0
267,2,80.62,80.23,70.44,77.77,74.69,85.81,77.77,81.44,2,10,1,15,3,5,1,1985,5,12,5,3,35,15,20,0,0,0
268,2,84.67,85.63,81.56,85.61,84.02,88.88,82.15,85.54,2,10,2,5,3,2,0,1988,5,9,8,10,30,20,26,10,10,0
269,2,80.77,88.92,77.81,88.88,79.37,88.88,75.42,85.54,2,29,1,3,2,3,0,1991,6,7,5,2,36,20,15,37,8,0
270,2,67.05,72.37,66.69,69.92,72.75,72.49,73.2,73.66,1,6,3,9,2,3,0,1990,4,10,4,2,30,18,24,0,0,0
272,2,83.52,82.07,77.81,77.77,81,80.52,82.16,81.87,2,27,2,3,4,4,0,1993,6,2,3,4,35,13,15,0,0,0
273,2,63.38,66.32,59.18,52.28,61.64,61.38,62.28,55.55,1,30,1,7,3,5,1,1981,3,17,5,2,30,22,22,50,10,0
274,2,77.81,58.06,62.79,62.5,58.95,67.2,71.03,59.65,2,2,2,2,3,2,0,1996,5,1,1,5,30,7,10,40,8,0
275,2,76.7,84.46,77.81,77.35,74.52,69.41,77.77,81.09,2,39,1,10,3,5,1,1981,5,16,4,4,39,21,35,18,0,0
276,2,91.01,71.14,81.56,78.24,80.84,80.52,93.14,81.09,1,20,2,10,2,3,0,1987,5,10,7,9,60,48,50,10,10,0
277,2,81.18,84.5,81.56,84.72,83.85,80.85,82.21,85.54,2,6,2,8,3,2,0,1989,5,6,7,9,50,40,30,10,10,0
278,2,77.07,95.61,74.05,92.56,82.55,94.7,84.24,88.52,1,13,3,6,3,5,1,1988,6,10,6,6,40,15,25,30,0,0
279,2,76.76,72.01,74.05,77.35,72.75,75.03,71.06,73.66,1,8,1,8,2,3,0,1987,6,9,5,2,40,20,30,15,0,0
280,2,73.93,74.52,70.44,77.77,71.51,72.49,71.24,74.44,1,5,1,5,5,6,1,1990,5,5,4,5,40,35,20,0,0,0
281,2,73.93,74.52,70.44,77.77,71.45,75.03,73.2,73.66,1,10,1,10,3,5,1,1980,5,15,7,9,70,65,50,0,0,0
282,2,72.28,73.54,62.94,74.5,66.65,69.41,68.95,73.66,2,15,1,5,3,5,1,1986,6,8,1,2,58,23,24,20,0,0
283,2,85.37,88.16,81.56,88.88,88.87,83.6,88.88,85.54,2,28,2,7,3,5,1,1992,6,5,4,6,41,20,18,0,25,0
284,2,67.94,50.54,51.82,52.28,49.45,49.73,55.56,51.44,1,14,3,2,3,5,1,1991,5,5,7,9,35,30,30,0,0,0
286,2,81.69,86.39,88.92,81.93,85.63,83.6,82.35,85.54,2,20,1,12,4,1,1,1984,5,15,3,3,10,5,7,10,0,0
287,2,92.6,95.61,96.28,93.03,96.74,97.25,95.42,95.88,2,38,2,15,3,5,1,1982,6,16,4,6,12,5,5,15,20,0
288,2,72.41,76.54,74.05,77.77,74.69,75.03,75.68,67.43,1,25,1,3,3,2,0,1992,5,3,1,4,14,5,13,10,10,0
289,2,75.78,80.23,77.81,77.77,72.91,77.77,80.05,73.66,2,15,2,10,3,5,1,1982,5,15,4,6,13,8,10,12,10,0
291,2,55.19,46.48,40.7,41.17,36.56,52.48,62.28,59.57,2,28,2,2,4,4,0,1992,6,5,4,8,25,8,16,13,6,0
292,2,61.47,69.29,51.82,81.45,57.32,63.92,79.86,62.98,2,29,3,3,3,5,1,1990,6,5,4,7,13,7,4,0,50,0
293,2,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2,34,1,2,3,5,1,1985,4,12,4,4,14,5,5,20,20,0
294,2,70.38,72.37,81.56,69.92,79.06,72.49,77.77,81.09,1,10,3,10,3,5,1,1982,5,16,4,4,18,8,13,20,10,0
295,2,73.39,77.8,77.81,77.77,71.67,75.03,77.77,77.76,2,32,1,8,3,3,1,1988,5,10,4,7,23,13,16,20,0,0
296,2,83.56,83.24,81.56,88.88,88.87,80.52,82.35,81.09,2,37,2,12,3,5,1,1983,6,13,7,9,15,9,8,40,10,0
297,2,77.81,71.14,74.05,77.77,71.45,72.49,71.04,74.44,2,28,1,7,4,2,0,1992,6,6,4,5,17,11,10,20,10,0
298,2,78.35,85.91,88.77,85.61,79.54,85.81,90.97,88.87,2,36,1,10,3,5,1,1983,5,15,6,4,15,10,12,0,0,0
299,2,52.02,52.86,59.33,62.97,58.79,60.84,59.95,62.98,2,24,1,5,2,3,0,1996,5,3,4,9,30,10,15,30,6,0
300,2,73.21,61.29,62.94,74.5,79.76,75.03,80.12,77.34,2,27,1,5,4,5,1,1993,5,5,4,8,25,13,17,0,0,0
301,2,72.41,71.11,66.69,74.5,72.91,69.74,66.67,73.66,2,37,2,3,3,5,1,1982,4,14,4,4,17,6,6,18,30,0
303,2,56.3,47.89,51.82,64.29,53.23,57.76,57.65,51.44,1,15,2,8,5,6,1,1985,5,12,4,3,15,9,6,0,35,0
304,2,70.56,64.81,70.44,70.34,60.4,75.23,57.85,74.44,2,10,2,3,3,5,1,1987,6,10,4,3,25,17,18,20,0,0
305,2,71.11,77.8,66.69,74.5,77.76,77.77,77.77,74.44,2,33,1,7,3,5,1,1986,6,10,6,4,21,11,19,15,0,0
306,2,81.91,71.47,44.45,79.56,63.16,55.88,86.6,51.79,1,11,1,4,3,5,1,1987,5,12,3,6,21,15,18,11,5,0
307,2,84.32,76.64,85.17,84.72,80.78,85.81,82.35,81.09,2,32,1,8,3,5,1,1988,5,10,4,5,20,12,16,10,0,0
308,2,78.55,79.07,74.05,81.45,77.76,77.77,77.97,88.87,2,38,1,7,4,5,2,1981,5,14,4,4,23,12,18,15,0,0
309,2,73.15,72.09,70.44,73.61,80.61,69.41,77.77,78.54,2,39,1,8,5,6,1,1980,6,16,3,4,25,16,15,25,15,0
310,2,83.93,84.65,81.56,88.88,82.61,86.14,84.31,81.44,2,12,1,12,4,5,2,1988,6,13,5,2,25,12,22,24,7,0
311,2,78.92,80.33,85.31,86.09,90.27,77.77,91.21,77.76,1,8,1,2,4,4,0,1991,6,8,4,2,20,10,10,0,0,0
312,2,66.94,70.86,66.69,70.82,63.41,69.41,64.39,67.01,2,35,1,5,4,5,2,1985,5,12,5,7,25,8,15,20,5,0
313,2,64.85,66.69,70.44,66.66,66.65,66.66,71.24,66.66,1,13,1,6,2,3,0,1990,6,6,4,7,20,12,10,30,5,0
